frame,posture_deg,posture_smooth,posture_vel,bending_deg,bending_smooth,bending_vel
85,46.434616580529905,49.128335206759516,0.6912299249707132,-2.378621300923399,-0.8967041539932898,-3.3394379380476296
86,47.566563380823254,49.150923042514975,0.6637055562155325,-4.572452889051476,-1.0051718818865831,-3.158282859990752
87,49.11269432874625,49.17258224384055,0.6352762611007989,-7.216069583359527,-1.10725634465934,-2.9569724940466524
88,49.34123843516197,49.19327479325503,0.6056975360741745,-8.187087529334072,-1.2023033814896933,-2.7369456986088414
89,49.11339657371327,49.21296207957883,0.5749824782082058,-9.436173772197499,-1.2897193912332627,-2.5001495229745063
90,50.45740255523491,49.23160695846891,0.5431382844221133,-11.49091314540778,-1.3689800163546604,-2.24883401855986
91,50.34833197444174,49.249171298540304,0.5103324278286081,-11.83368704968612,-1.4396416591372534,-1.9857157383496693
92,51.30566940489732,49.26562912032415,0.47691063499485153,-12.999772305793549,-1.5013610655779717,-1.7138454574959539
93,49.83483779034412,49.280965340873294,0.4433397126245353,-11.127934177780837,-1.553898022970317,-1.4364786367432147
94,50.72051862715308,49.295185101165785,0.41000538175516965,-11.62092962742539,-1.5971263080275193,-1.1567487994982595
95,50.11985158226215,49.308299032990305,0.3772019550563499,-10.571592145119716,-1.6310146096035343,-0.8775701914376488
96,50.30863326736954,49.32033189816954,0.3452620628463521,-10.203216178232708,-1.655630987456696,-0.601762861423798
97,49.60148922010077,49.33131650384673,0.31445334771465383,-7.68254233427885,-1.6711321336984541,-0.33192734114711575
98,48.83292402915763,49.34129545468385,0.2849629477725557,-7.619983437532554,-1.6777594768665036,-0.07022858809846877
99,49.610788019981804,49.35031403369823,0.2567554423014329,-9.160614048373745,-1.6758140395716854,0.18155586368737597
100,49.302901355082014,49.358412484170614,0.22979396835861365,-8.750256529894173,-1.6656557526206786,0.4214293835816707
101,49.38571482591021,49.36563363158881,0.20410900441238056,-7.295182126283187,-1.6477187473329074,0.6472254667864596
102,50.42975010423473,49.37201975113144,0.17969528194740292,-7.061544733926802,-1.622507388168248,0.8570508248619813
103,50.73159269339214,49.37761331705197,0.1567130741230116,-7.415762410746751,-1.590582025675442,1.0492568685926773
104,50.27306059844067,49.38246728940631,0.13552100795358513,-6.6256263479201465,-1.5525569302620694,1.2221685818184669
105,48.44647700320104,49.38664805091554,0.11645285677460038,-4.887375041316815,-1.5091041202208775,1.3741653686868627
106,49.18238257929055,49.39023081319128,0.09950124825717666,-3.888972828517396,-1.4609459056829452,1.5039904946442584
107,50.14920566663836,49.39328146746602,0.08449546918452455,-3.628745086241935,-1.4088380872445936,1.61078054929225
108,48.955512622628774,49.39586384447025,0.07151701976621183,-1.7672007453290774,-1.3535605357301286,1.6938443737224884
109,49.25846279233834,49.398049268783765,0.06061282646047772,-1.9600049317952113,-1.2959151289964277,1.752790353156355
110,50.337771899894776,49.399904699567614,0.05169665114326705,-2.6716334206693375,-1.236707845519705,1.7874582265592731
111,49.85369858620803,49.40149571219332,0.04488720007124414,-1.3116564596800941,-1.1767512472258095,1.797535865316322
112,48.81803148921813,49.40289717957236,0.0403911799943657,0.13383354185219787,-1.1168721211652834,1.782789831828847
113,49.684125844730374,49.404188457526274,0.038188863634474046,0.07538899235861152,-1.057898591770553,1.7433860482967412
114,48.48877885196911,49.40544310381466,0.03823490742320246,2.422528550666172,-1.0006463846121674,1.679679020226711
115,48.13838400331821,49.40673745135449,0.04043462855101154,4.189619355504703,-0.9459199904221056,1.5923463045104174
116,47.96718549046098,49.40813874571806,0.044463109652248534,5.677852252127607,-0.8944899643114729,1.4826606024639077
117,48.73996087401083,49.40970165866464,0.04991747033077587,5.353006929798042,-0.8470759502578451,1.3523629041217826
118,48.80146505966011,49.41146657707345,0.05648384532737083,5.554954837609742,-0.8043324373700207,1.2033524996922995
119,48.77088621131669,49.41346724835313,0.06397193389620526,7.061308822304753,-0.7668524502783585,1.0374969976035424
120,49.04905004327772,49.41573137266653,0.07219547401142279,6.626766026275575,-0.7351659708631179,0.8569061054406363
121,48.853150165777585,49.41828027995389,0.081004385942407,6.67712994070753,-0.709725376582316,0.6638386264607304
122,48.682700452197125,49.42113166506269,0.0902601070958653,5.608719461782599,-0.6909100624324025,0.4604877406682728
123,49.33948090869725,49.42429762042695,0.0997687947799264,3.310698272060904,-0.6790261938710979,0.2488886611452401
124,50.7078991192948,49.42778291804802,0.1094080300561373,1.7222987916621548,-0.6743174850227198,0.03057143947817309
125,50.741291521507804,49.43159148909736,0.11935555682271115,1.8559474149004842,-0.6769880979058863,-0.19351426016599504
126,51.23356365888088,49.43573995516953,0.12999648695856791,2.0473560608462265,-0.6872184357004528,-0.4226354016274153
127,50.32359318638597,49.44025792156126,0.1417929166876064,3.793836548382316,-0.705163791347714,-0.6560086935493564
128,50.16985517598844,49.44519281628204,0.1551435407716184,4.159424705329599,-0.7309523486037433,-0.8925584860256008
129,49.72602920228509,49.45060082427937,0.17028747230963148,4.930062771782431,-0.7646676904160874,-1.130888556145409
130,48.948937246383984,49.45654531443601,0.18737342719063577,5.459806448677099,-0.8063449190134372,-1.369424873064455
131,48.511897699331065,49.46309238609208,0.2063668797389795,5.601331067330037,-0.8559626819537177,-1.606388825002285
132,48.33868397042727,49.47030310641861,0.22705090249019122,5.367132115574677,-0.9134375073469229,-1.8398884051909254
133,48.614212079045004,49.47822911292476,0.24911577603990764,3.6954031969907675,-0.9786219089664461,-2.0680294628333034
134,48.94916870938413,49.48691082482127,0.2722647445100179,2.22974407541183,-1.0513061382024764,-2.2891830234514687
135,48.42375761223963,49.49638009589209,0.29628936295814867,1.5133502202760951,-1.1312341105298773,-2.5021661482890045
136,48.518791042426486,49.50666344901848,0.3209501663121017,0.11517762311601132,-1.2181172147550767,-2.7060976812942883
137,47.89647821290987,49.51777677364623,0.3459407540466586,0.004964122472557619,-1.3116406226161632,-2.9003861023059274
138,46.99600994822975,49.529726165954926,0.37087313618876294,0.39672921494093316,-1.4114762882421386,-3.0846373649080885
139,47.93806330261938,49.54250164939215,0.3951294520876658,-0.6909913709563398,-1.5172831136100358,-3.258386802331362
140,49.32192491775158,49.55606812942744,0.4180943482478483,-2.440922448482354,-1.6287020750642294,-3.421242658524367
141,49.23554083367656,49.57037460594201,0.4394944231875897,-2.4582814281212393,-1.7453659575116602,-3.5732028410408
142,50.173073080140256,49.58536775763994,0.45924506866615644,-3.612192647707033,-1.8669155978002827,-3.714494141234135
143,50.28134226311716,49.600990943853084,0.4773838872889513,-3.6677745849265904,-1.9929989002606026,-3.8454820982208004
144,48.690720831861256,49.61719335012587,0.49409944211713963,-1.9245660184913618,-2.1232810710150027,-3.966675282035226
145,48.603183562273,49.63393090666089,0.5093551343391667,-2.0892630377492196,-2.257443919062951,-4.078293186429331
146,50.19160117181554,49.65115035908182,0.522859920672758,-3.298120391153901,-2.395167283443625,-4.180281253098843
147,49.75464249909237,49.668788234705744,0.5345408928497974,-2.8466370821992513,-2.536129335936207,-4.272748744434002
148,48.69939795272535,49.68678641860514,0.5444911839358113,-1.852796213878463,-2.680017199739225,-4.355876104970678
149,49.49042307230955,49.70508764696813,0.5525767336362009,-2.418833711886606,-2.8265210762675856,-4.429586498212387
150,50.52680259552885,49.72362486751422,0.5586187937849374,-3.2592810257444427,-2.9753229662867176,-4.493696290329245
151,51.50632480186273,49.74232889988713,0.5627048776978683,-4.135913381354101,-3.126100828956202,-4.548187082477215
152,50.865572546288945,49.76113852602741,0.5652167302436695,-2.152502286532595,-3.2785354384518652,-4.593251261445543
153,50.5258603116093,49.780010015236705,0.5665808938235273,-0.3348175347375104,-3.4323175797192382,-4.628871544952677
154,49.53089947426323,49.798910585615644,0.5670725101483498,0.8075426455130383,-3.5871268747820437,-4.65441988349478
155,49.4265832785655,49.817814849246595,0.5667626350508215,0.3245478956438319,-3.7426122386188903,-4.6687821735100465
156,48.58694302652505,49.8366947612857,0.5655532375656236,-0.04511095084214389,-3.8983790196827135,-4.67070012065852
157,48.87083567214915,49.85551839841764,0.5632002995443486,-1.8968772218067897,-4.053992246662792,-4.658995938293002
158,48.82411722463491,49.87424144792199,0.5593715552306477,-1.9137850757175983,-4.208978748902247,-4.632775868049603
159,48.99528843947259,49.89280983543301,0.5537644239575457,-1.7715316238588485,-4.362843971199432,-4.5913778409594475
160,47.11612454721153,49.911159076185825,0.5460892861569278,0.3862796405765039,-4.51507060496621,-4.534075221871712
161,50.0426477741656,49.929215787843475,0.5357970499179743,-3.175256637532044,-4.665115652657546,-4.4597538339101295
162,51.52331155350616,49.94687887951369,0.5224889545191758,-6.8698318970955725,-4.8123875272268855,-4.367463288947491
163,52.23466750136092,49.96404838481142,0.5064162868839617,-8.386598197566485,-4.956279871920712,-4.257287988285756
164,50.624661725490185,49.980639965305954,0.4881511128294491,-6.784958141342258,-5.096206726445936,-4.130043975383719
165,50.54332744224703,49.99659179233338,0.4681268464363697,-6.089660594586107,-5.231616136946293,-3.986492468174614
166,50.432446347591416,50.011848421735046,0.4465205561850283,-5.462776302547695,-5.36197289099091,-3.8270121813056024
167,50.65255289746277,50.026359829412385,0.4234760868961729,-6.14695317182985,-5.486750282366667,-3.6517456977518448
168,50.713966458003604,50.04008016086146,0.3991490988985902,-7.013861781944506,-5.605422604174366,-3.460806180973397
169,51.38172563124158,50.05296976933896,0.37373291710899537,-8.416452245912936,-5.71747069443156,-3.25450124300116
170,50.34594355379566,50.06499568866872,0.3475253392145916,-8.97184934110254,-5.822389353707777,-3.033441667136989
171,50.50679173228705,50.0761381252866,0.32076573201610614,-10.777881751850337,-5.919700138907359,-2.7984971306477524
172,50.453896509456115,50.08638007080313,0.2935599123575727,-10.578010406391506,-6.008955829084294,-2.5508583890218617
173,50.69747851816159,50.095708786110436,0.2660265700373543,-10.776966810623193,-6.08975736484215,-2.291927294863836
174,51.81425310327065,50.10411517547229,0.23830984023145874,-11.24793877894237,-6.161750982075216,-2.0230802768073985
175,51.43373953931579,50.11159610879253,0.21075350914760094,-10.479476628554167,-6.2246293832959765,-1.7457706624348157
176,50.67513288484078,50.11816540941546,0.1838084842881571,-10.248883688753246,-6.278135692904204,-1.4613874860333853
177,51.7647590661687,50.12385000774508,0.15775419394664425,-12.149109100997812,-6.322055215698202,-1.1711539133200333
178,51.54352939357261,50.12868235567857,0.13291746762934764,-11.934854116212435,-6.356212620458873,-0.8765269009052234
179,51.6676921366879,50.1327111722537,0.10975270358873246,-12.569130588195172,-6.380490342425217,-0.5792025030146197
180,50.49322336864672,50.135999202584486,0.08869854831491608,-11.086684077750228,-6.394826120659848,-0.28093054263179873
181,49.00773574396401,50.13862440880803,0.07003637724370293,-9.656478528744493,-6.399219045267337,0.01667102409621979
182,49.56475425119757,50.14066829440073,0.05365114461092446,-9.808931613439938,-6.393714719053433,0.31242014436381194
183,49.295090842223885,50.14220115178209,0.03928904476499184,-9.712631287581111,-6.378391035643083,0.6053246049496197
184,48.785192381253665,50.14328756405173,0.026738470576113116,-8.964842163188038,-6.353359745390125,0.8943807454076369
185,49.727681658539986,50.14398371648716,0.015671502705245643,-9.67090159311995,-6.318765652615907,1.1787044225338272
186,50.11207237316292,50.14433233089875,0.005824284032023286,-9.26805571262637,-6.2747794505545365,1.4574088319924128
187,51.09180291088531,50.1443720020893,-0.00286988768973373,-9.57869847045395,-6.221605063816413,1.729550395788415
188,50.873482056664564,50.14414100505277,-0.010274924347086767,-8.304634429831118,-6.159476090835309,1.9941847987397443
189,49.966193297238554,50.143687007132826,-0.01614148593304776,-7.214846362066929,-6.088659410567097,2.2504938428311405
190,48.75485047150678,50.14306490599056,-0.02038751142595885,-6.133326393489824,-6.009443167979899,2.497991071181387
191,50.195610737246014,50.14232783970443,-0.02324582537681863,-7.691242120047804,-5.9221266724883375,2.736490595360528
192,50.85013300695075,50.141515184298775,-0.024914935302398078,-8.586472089420845,-5.827010461622531,2.965710921931124
193,50.09656639539424,50.1406668440176,-0.025281544740352047,-7.823380938108421,-5.7244126110262625,3.18497864063386
194,50.77778391967288,50.13982974798275,-0.024246838366011048,-8.319648693130318,-5.61467855224694,3.393571291296049
195,51.08003896968525,50.139050388126535,-0.02172250870827952,-8.342456683552122,-5.498174524939859,3.5907745167596916
196,50.40000825815578,50.13838158073553,-0.017473763196704795,-7.01314258396183,-5.375293584462961,3.775763129914571
197,50.163340146477225,50.13788547058009,-0.011321770062053815,-6.774119989475807,-5.2464569829455545,3.947870627120489
198,49.23110094039951,50.13762679606473,-0.003223839619579394,-5.928590047859046,-5.112102209321595,4.106626289159174
199,48.730385609787476,50.13767054793878,0.006689010735811962,-4.771667967400177,-4.97268189700161,4.251681535184559
200,49.98999502135997,50.138072730113784,0.01807271179600889,-5.224507597779308,-4.828656773642624,4.382944842752008
201,50.089946471862724,50.13887539539185,0.030695977410033493,-5.667241547674266,-4.680485574151476,4.500387239148518
202,49.37253443888011,50.140119128607786,0.04452951222059909,-6.850708461951463,-4.52863095769939,4.603803127431179
203,48.975635328255464,50.14184402953989,0.059451898698235084,-6.831185229983959,-4.373565365656064,4.692700476135432
204,50.969947362122674,50.144082588521,0.07517557713462963,-8.939906933313608,-4.215784259290361,4.7663685328127015
205,48.35934937222977,50.1468557346822,0.09164993757355688,-6.56958340754241,-4.05580746346855,4.823739355143517
206,50.151714003732934,50.15019258435924,0.10873198160755493,-8.413779044257488,-3.8942016356141265,4.863736650264858
207,49.585968574292195,50.154104533456035,0.12615612899743667,-8.580579465238664,-3.731558353450893,4.885314541684746
208,51.008812627937616,50.15860299295907,0.1438381228036434,-10.183699252059341,-3.56851399950181,4.887079896360649
209,51.211967114658215,50.163693741642945,0.16181990805836932,-10.582015632599308,-3.40575302702685,4.867327959343585
210,54.64078815411408,50.169390986829626,0.1803837937334407,-13.525587685243806,-3.2440254688789043,4.82400790929951
211,50.863314705241656,50.17571932789184,0.2003505680610118,-8.902137017961287,-3.084152499740216,4.754523725857025
212,49.37164744610071,50.18274769136703,0.2224873855915277,-5.857476396101262,-2.927057220488436,4.6564813678501205
213,49.08335462049956,50.19055182026461,0.24677588085531,-2.6315617653683745,-2.773720408550208,4.528579926692682
214,48.854224104103345,50.19919941675738,0.2729307984273177,-1.8304676482349294,-2.625151892042257,4.370404781364233
215,47.71263329007823,50.20874720682643,0.3005874943810838,0.8650974302357355,-2.4823600897925924,4.182095242646242
216,48.12419513953525,50.21923858304945,0.32917478954715307,2.106162407525318,-2.3463455425325077,3.964267256941507
217,47.620139329012716,50.23069219279624,0.3580099678282167,4.779913349306753,-2.218075605996492,3.718080697800279
218,51.622247978087785,50.243105914238,0.38639329578082027,2.2483913107544993,-2.098473496012489,3.445238281542118
219,51.45057876567905,50.256451745848295,0.4141416596696956,3.9953530103278183,-1.988393053893684,3.147427015098121
220,51.843327160766016,50.27071535821598,0.441637710772973,4.764856442040255,-1.888645028339281,2.8261830850518344
221,50.00843068303696,50.28589425989983,0.469292869781448,8.568773499846259,-1.7999808482235617,2.4833856803842425
222,49.45619448527629,50.302001549534744,0.4972997283389802,10.265278401575713,-1.7230859829803316,2.121566051312449
223,46.98500544678173,50.319047575122426,0.5254912534106992,13.341958894709578,-1.6585431114693985,1.7440487549485995
224,47.810578314971735,50.337034299762124,0.5532458914090199,13.054070515024875,-1.6068160659837583,1.3548471003769613
225,50.092510480904025,50.35593063454969,0.5796921722262383,10.891570819541414,-1.5682199714442677,0.9583718071344516
226,51.02818838259791,50.375680444577206,0.604415234597333,10.80098559712637,-1.5429246121747948,0.5586557849140106
227,51.099252426031896,50.39622498352285,0.6274729368083598,10.831624428596868,-1.5309762524500004,0.1593874034717746
228,50.640669176451674,50.41751197369776,0.6490668502190289,10.530117217234306,-1.5322987852766765,-0.23575941983830506
229,51.49476348761011,50.439496106870784,0.6693347007053774,9.321786315372393,-1.5466935471058874,-0.6231526265251597
230,51.12408320705701,50.46213428707812,0.688466593065975,7.404330529114873,-1.5738422937116872,-0.9993823374425925
231,49.83618477092342,50.48539387974185,0.7067178814787312,7.522902479458793,-1.6133190362687269,-1.3614973077935355
232,49.85019656787283,50.50924881251004,0.7240904603843035,6.362638954299186,-1.6646087808979229,-1.7068038837467314
233,49.77141526158807,50.5336665771008,0.7403897881857802,5.2152084756468895,-1.7271059618518423,-2.032749816309395
234,50.070157360320074,50.55860813172242,0.7554045136392418,3.9655134632742204,-1.8001254353185492,-2.3371090957267815
235,49.247050490023206,50.584026878010086,0.7689486543488044,4.1538270191545905,-1.8829132349002944,-2.6179920188958574
236,49.2856637663085,50.609871375345676,0.7807507649232903,3.2430934830197202,-1.974658236578273,-2.873643543763965
237,49.39063350582816,50.63607692900497,0.7904151209277188,2.5611210327399903,-2.0744894711512254,-3.1023901004144463
238,50.47918372866824,50.66256571674086,0.7975596090989256,1.1976216097346253,-2.1814842432725694,-3.3027664702809134
239,50.9350092973443,50.68924756961157,0.8019717596757658,0.2794847665648774,-2.2946739025032863,-3.4735808458418083
240,51.54146173116505,50.71603050071924,0.8036608486753138,-0.6724598342671442,-2.4130562996620233,-3.613947962401638
241,52.244647795116435,50.742824959523254,0.8027861650568724,-1.42468842300336,-2.5356037666633955,-3.723226205535912
242,51.25181553966153,50.7695495783897,0.7996937770749213,-0.8657185894088713,-2.661271380031084,-3.800991548607815
243,51.33401012697344,50.796137877994916,0.7946787234868324,-1.2064559158227155,-2.78900320323725,-3.846811792843323
244,51.38415176221012,50.82252815995549,0.7878927012882642,-1.30807266185208,-2.9177254995539723,-3.8601846066685797
245,51.82838885281826,50.8486640580808,0.7794992081462482,-2.233729736480484,-3.046348843681822,-3.840635302278068
246,50.99879501267599,50.874494773831906,0.769727446260724,-1.7144259586424937,-3.173767853039177,-3.787803682031068
247,51.113694151748945,50.89997922116485,0.7587415867997649,-2.283824757065105,-3.2988690891505597,-3.7013518998842043
248,51.14272052124088,50.92507754628522,0.7465918934291338,-2.417710869404985,-3.4205246463647905,-3.580912008678223
249,50.77510069398429,50.949752014060124,0.7333425101025526,-2.1914555509425497,-3.5375965563957745,-3.426183948078505
250,51.038261534848594,50.97396704695873,0.7189998297823408,-2.630261045858518,-3.648936909570024,-3.236818422881995
251,50.300824932143996,50.99768533604561,0.703547442144199,-1.9099563431242501,-3.753384451254574,-3.012463779155381
252,50.62008703286359,51.02087020976834,0.6868912831217244,-2.3652502247596487,-3.849767828180383,-2.75269441518192
253,50.69512150516349,51.04347808825373,0.6688681304862243,-2.8240927276499406,-3.936897412266702,-2.4570154574622727
254,50.255021341576246,51.06546141846742,0.6493665853620811,-2.514398552815564,-4.013568858677868,-2.125040677950387
